saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
39.129.183.161,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,27743.0,24d8,"{""CONTENT_FORMAT"": ""TEXT""}","010_1C784E53C610{""apmsOnlineStatus"":0}",38.0,3.0,False
39.129.183.161,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,11197.0,5377,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
39.129.183.161,/gw/query/config,1.0,2.0,2.0,2.05 Content,9152.0,d1e6,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
39.129.183.161,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,20037.0,1238,,,0.0,3.0,False
39.129.183.161,/basic/regist,1.0,2.0,2.0,2.05 Content,61212.0,f0da,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
39.129.183.161,/basic/show,1.0,2.0,2.0,2.05 Content,21410.0,8597,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
39.129.183.161,/device,1.0,2.0,2.0,4.05 Method Not Allowed,53600.0,b3f1,,,0.0,3.0,False
39.129.183.161,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,5498.0,d8f8,,,0.0,3.0,False
39.129.183.161,/device/command/control,1.0,2.0,2.0,2.05 Content,19147.0,da05,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
39.129.183.161,/device/command/data,1.0,2.0,2.0,2.05 Content,60838.0,2230,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
39.129.183.161,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,35853.0,fd3d,,,0.0,3.0,False
39.129.183.161,/device/inform/boot,1.0,2.0,2.0,2.05 Content,9539.0,0e70,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
39.129.183.161,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,6148.0,5cd8,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
39.129.183.161,/device/inform/data,1.0,2.0,2.0,2.05 Content,13615.0,aceb,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
39.129.183.161,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,53832.0,8090,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
39.129.183.161,/device/inform/offline,1.0,2.0,2.0,2.05 Content,65438.0,aed8,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
39.129.183.161,/.well-known/core,1.0,2.0,2.0,2.05 Content,50043.0,1f79,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976.0,3.0,False
39.129.183.161,/,1.0,2.0,2.0,2.05 Content,45297.0,021f,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
49.144.95.30,/,1.0,2.0,2.0,2.05 Content,42020.0,bf2c,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.144.95.30,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58827.0,861b,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33620.0,2259,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28079.0,b15d,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64128.0,949d,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39234.0,7069,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36175.0,fc58,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28090.0,fc5c,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27744.0,24d9,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11198.0,5378,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9153.0,d1e7,,Method Not Allowed,18.0,3.0,False
49.144.95.30,/async,1.0,0.0,2.0,2.05 Content,7197.0,1239,,done,4.0,3.0,False
49.146.140.31,/,1.0,2.0,2.0,2.05 Content,42021.0,bf2d,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.146.140.31,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58828.0,861c,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33621.0,225a,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28080.0,b15e,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64129.0,949e,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39235.0,706a,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36176.0,fc59,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28091.0,fc5d,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27745.0,24da,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11199.0,5379,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9154.0,d1e8,,Method Not Allowed,18.0,3.0,False
49.146.140.31,/async,1.0,0.0,2.0,2.05 Content,7197.0,123a,,done,4.0,3.0,False
46.44.39.40,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42022.0,bf2e,,,0.0,3.0,False
46.44.39.40,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58829.0,861d,,,0.0,3.0,False
46.44.39.40,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33622.0,225b,,0x1,3.0,3.0,False
46.44.39.40,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28081.0,b15f,,,0.0,3.0,False
46.44.39.40,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64130.0,949f,,,0.0,3.0,False
46.44.39.40,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39236.0,706b,,,0.0,3.0,False
46.44.39.40,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36177.0,fc5a,,,0.0,3.0,False
46.44.39.40,/info,1.0,2.0,2.0,2.05 Content,28092.0,fc5e,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92b8152-db7e-11e6-8115-8bac475d48f7"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.44.39.40,/,1.0,2.0,2.0,4.04 Not Found,27746.0,24db,,,0.0,3.0,True
36.154.137.166,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42023.0,bf2f,,,0.0,3.0,False
36.154.137.166,/qlink/ack,,,,,,,,Network error: MessageError,,,
36.154.137.166,/qlink/queryGwExt,1.0,2.0,2.0,2.05 Content,33623.0,225c,"{""CONTENT_FORMAT"": ""TEXT""}","{""gatewayMac"":""D8028A9E9508"",""firmwareVersion"":""YHTC;PT929G"",""type"":1,""gatewayManufacturer"":""YHTC"",""softwareVersion"":""V1.00.92914M11;felix 5.6.1;2.5.2-220722"",""gatewaySn"":""YHTC8A9E9508"",""andlinkVersion"":""2.5.1"",""provinceAbb"":""JSU""}",231.0,3.0,False
36.154.137.166,/qlink/request,1.0,2.0,2.0,2.05 Content,28082.0,b160,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
36.154.137.166,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,64131.0,94a0,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
36.154.137.166,/qlink/success,1.0,2.0,2.0,2.05 Content,39237.0,706c,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
36.154.137.166,/qlink/wlantest,,,,,,,,Network error: MessageError,,,
36.154.137.166,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,28093.0,fc5f,,,0.0,3.0,False
36.154.137.166,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,27747.0,24dc,,,0.0,3.0,False
36.154.137.166,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,11200.0,537a,"{""CONTENT_FORMAT"": ""TEXT""}","090_D8028A9E9508{""apmsOnlineStatus"":0}",38.0,3.0,False
36.154.137.166,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,9155.0,d1e9,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
36.154.137.166,/gw/query/config,1.0,2.0,2.0,2.05 Content,20040.0,123b,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
36.154.137.166,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,61213.0,f0db,,,0.0,3.0,False
36.154.137.166,/basic/regist,1.0,2.0,2.0,2.05 Content,21411.0,8598,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
36.154.137.166,/basic/show,1.0,2.0,2.0,2.05 Content,53601.0,b3f2,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
36.154.137.166,/device,1.0,2.0,2.0,4.05 Method Not Allowed,5499.0,d8f9,,,0.0,3.0,False
36.154.137.166,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,19148.0,da06,,,0.0,3.0,False
36.154.137.166,/device/command/control,1.0,2.0,2.0,2.05 Content,60839.0,2231,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
36.154.137.166,/device/command/data,1.0,2.0,2.0,2.05 Content,35854.0,fd3e,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
36.154.137.166,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,9540.0,0e71,,,0.0,3.0,False
36.154.137.166,/device/inform/boot,1.0,2.0,2.0,2.05 Content,6149.0,5cd9,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
36.154.137.166,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,13616.0,acec,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
36.154.137.166,/device/inform/data,1.0,2.0,2.0,2.05 Content,53833.0,8091,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
36.154.137.166,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,65439.0,aed9,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
36.154.137.166,/device/inform/offline,1.0,2.0,2.0,2.05 Content,50044.0,1f7a,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
36.154.137.166,/.well-known/core,1.0,2.0,2.0,2.05 Content,45300.0,0222,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1027""}","</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",1027.0,3.0,False
36.154.137.166,/,1.0,2.0,2.0,2.05 Content,43817.0,e1dc,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2020 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406.0,3.0,True
59.63.101.79,/,1.0,2.0,2.0,2.05 Content,42024.0,bf30,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136.0,3.0,False
59.63.101.79,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,58831.0,861f,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,33624.0,225d,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/searchack,1.0,2.0,2.0,4.05 Method Not Allowed,28083.0,b161,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/device/command/unbind,1.0,2.0,2.0,4.05 Method Not Allowed,64132.0,94a1,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/device/command/file,1.0,2.0,2.0,4.05 Method Not Allowed,39238.0,706d,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/device/command/log,1.0,2.0,2.0,4.05 Method Not Allowed,36179.0,fc5c,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/device/command/selfdetect,1.0,2.0,2.0,4.05 Method Not Allowed,28094.0,fc60,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/searchdevice?true,1.0,2.0,2.0,4.05 Method Not Allowed,27748.0,24dd,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/searchRouter?true,1.0,2.0,2.0,4.05 Method Not Allowed,11201.0,537b,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/guide?true,1.0,2.0,2.0,4.05 Method Not Allowed,9156.0,d1ea,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/qlink/request?true,1.0,2.0,2.0,4.05 Method Not Allowed,20041.0,123c,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,61214.0,f0dc,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/WiFiParameterSync,1.0,2.0,2.0,4.05 Method Not Allowed,21412.0,8599,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/WiFiSwitch,1.0,2.0,2.0,4.05 Method Not Allowed,53602.0,b3f3,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/RadioConfig,1.0,2.0,2.0,4.05 Method Not Allowed,5500.0,d8fa,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/WPS,1.0,2.0,2.0,4.05 Method Not Allowed,19149.0,da07,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/MacFilter,1.0,2.0,2.0,4.05 Method Not Allowed,60840.0,2232,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/Reboot,1.0,2.0,2.0,4.05 Method Not Allowed,35855.0,fd3f,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/LEDControl,1.0,2.0,2.0,4.05 Method Not Allowed,9541.0,0e72,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/control/RoamingConfig,1.0,2.0,2.0,4.05 Method Not Allowed,6150.0,5cda,,Method Not Allowed,18.0,2.0,False
59.63.101.79,/apdevice/query/ApConfigInfo,1.0,2.0,2.0,2.05 Content,13617.0,aced,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""hardwareVersion"":	""V1.0.0"",
		""softwareVersion"":	""V1.0.1"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	4,
		""RamOccupancyRate"":	45,
		""UpTime"":	""332185"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	0,
		""LowRSSI5G"":	0,
		""IPv6ConnStatus"":	""Connected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""240e:370:3e81:4d84:228:89ff:fe63:d86c"",
		""IPv6DNSServers"":	"""",
		""IPv6PrefixDelegationEnabled"":	""TRUE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""240e:370:3f82:db90::"",
		""IPv6PrefixPltime"":	99934,
		""IPv6PrefixVltime"":	186334,
		""DefaultIPv6Gateway"":	""fe80::66c3:94ff:fefd:9c56"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	1,
		""SyncStatus"":	0,
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Channel"":	""11"",
				""TransmitPower"":	""100"",
				""LoadRate"":	53,
				""Enable"":	1,
				""SSIDStandard"":	""802.11ax"",
				""NoiseLevel"":	""-87"",
				""InterferencePercent"":	53
			}, {
				""Radio"":	""5G"",
				""Channel"":	""36"",
				""TransmitPower"":	""100"",
				""LoadRate"":	5,
				""Enable"":	1,
				""SSIDStandard"":	""802.11ax"",
				""NoiseLevel"":	""-78"",
				""InterferencePercent"":	5
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""15307900165"",
				""SSID"":	""CMCC-y2CP"",
				""Index"":	1,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	"">fk2XZwL"",
				""SSID"":	""CMCC-GUIDE-LINK"",
				""Index"":	2,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""WPA2-Personal""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID3"",
				""Index"":	3,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""CMCC-QLINK"",
				""Index"":	4,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""None""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""15307900165"",
				""SSID"":	""CMCC-y2CP-5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""kzty3262"",
				""SSID"":	""MESH-63D86C"",
				""Index"":	6,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID7"",
				""Index"":	7,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID8"",
				""Index"":	8,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}]
	},
	""deviceId"":	""""
}",2962.0,2.0,False
59.63.101.79,/apdevice/query/UplinkStatus,1.0,2.0,2.0,2.05 Content,53834.0,8092,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""20088963D86C"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.0850"",
		""TxRate_rt"":	""0.0444"",
		""Channel"":	"""",
		""FiberTXPower"":	"""",
		""FiberRXPower"":	""""
	},
	""deviceId"":	""""
}",315.0,2.0,False
59.63.101.79,/apdevice/query/STAInfo,1.0,2.0,2.0,2.05 Content,65440.0,aeda,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.3"",
				""STAIPv6IPAddress"":	""fe80::2e0:97ff:fe21:bb93"",
				""MacAddress"":	""00E09721BB93"",
				""VMacAddress"":	""00E09721BB93"",
				""STAType"":	""pc"",
				""HostName"":	""WIN-N63UEH6O46C"",
				""UpTime"":	""36590"",
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""1000"",
				""TxRate"":	""1000"",
				""RxRate_rt"":	""0.0330"",
				""TxRate_rt"":	""0.0420""
			}, {
				""IPAddress"":	""192.168.10.10"",
				""STAIPv6IPAddress"":	""240e:370:3f82:db90:400:3c6a:6df8:807f"",
				""MacAddress"":	""BAD67131A885"",
				""VMacAddress"":	""BAD67131A885"",
				""STAType"":	"""",
				""HostName"":	"""",
				""UpTime"":	""1832"",
				""Radio"":	""5G"",
				""SSID"":	""CMCC-y2CP-5G"",
				""RSSI"":	""-37"",
				""RxRate"":	""1201"",
				""TxRate"":	""1200"",
				""RxRate_rt"":	""0.0050"",
				""TxRate_rt"":	""0.0000""
			}, {
				""IPAddress"":	""192.168.10.5"",
				""STAIPv6IPAddress"":	""240e:370:3f82:db90:5c7b:ccff:fe9a:bb15"",
				""MacAddress"":	""5E7BCC9ABB15"",
				""VMacAddress"":	""5E7BCC9ABB15"",
				""STAType"":	""realme-Neo7x"",
				""HostName"":	""realme-Neo7x"",
				""UpTime"":	""22769"",
				""Radio"":	""5G"",
				""SSID"":	""CMCC-y2CP-5G"",
				""RSSI"":	""-74"",
				""RxRate"":	""288"",
				""TxRate"":	""6"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}],
		""STANumber"":	3
	},
	""deviceId"":	""""
}",1274.0,2.0,False
