saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
221.179.30.254,/apdevice/query/WlanNeighborInfo,1.0,2.0,2.0,2.05 Content,51812.0,5156,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Number"":	21,
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-ctNU"",
				""MacAddress"":	""C4EBFFEAD3CB"",
				""Channel"":	""9"",
				""RSSI"":	""-17"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""极速通讯"",
				""MacAddress"":	""245A5F671B50"",
				""Channel"":	""6"",
				""RSSI"":	""-31"",
				""Bandwidth"":	2,
				""Wifistandard"":	4
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-v4r9"",
				""MacAddress"":	""ACF70D07B3DF"",
				""Channel"":	""11"",
				""RSSI"":	""-38"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-vqP9"",
				""MacAddress"":	""34D72F2903D0"",
				""Channel"":	""6"",
				""RSSI"":	""-42"",
				""Bandwidth"":	1,
				""Wifistandard"":	4
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""@Ruijie-b1D39"",
				""MacAddress"":	""C0A476AA1D3B"",
				""Channel"":	""1"",
				""RSSI"":	""-67"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""@Ruijie-b64C4"",
				""MacAddress"":	""C0A476AA64C6"",
				""Channel"":	""1"",
				""RSSI"":	""-74"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-ZbKh"",
				""MacAddress"":	""200889618F16"",
				""Channel"":	""1"",
				""RSSI"":	""-78"",
				""Bandwidth"":	1,
				""Wifistandard"":	4
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""JSWD"",
				""MacAddress"":	""687724645945"",
				""Channel"":	""11"",
				""RSSI"":	""-79"",
				""Bandwidth"":	2,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""FAST_164A"",
				""MacAddress"":	""F46A9274164A"",
				""Channel"":	""11"",
				""RSSI"":	""-81"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""9999"",
				""MacAddress"":	""00007822BE40"",
				""Channel"":	""13"",
				""RSSI"":	""-81"",
				""Bandwidth"":	2,
				""Wifistandard"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""@Ruijie-b626C"",
				""MacAddress"":	""C0A476AA626E"",
				""Channel"":	""12"",
				""RSSI"":	""-83"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-ctNU-5G"",
				""MacAddress"":	""C4EBFFEAD3CC"",
				""Channel"":	""153"",
				""RSSI"":	""-22"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""Radio"":	""5G"",
				""SSID"":	""极速通讯-5G"",
				""MacAddress"":	""245A5F671B51"",
				""Channel"":	""48"",
				""RSSI"":	""-32"",
				""Bandwidth"":	4,
				""Wifistandard"":	5
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-v4r9-5G"",
				""MacAddress"":	""ACF70D07B3E0"",
				""Channel"":	""153"",
				""RSSI"":	""-41"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-vqP9-5G"",
				""MacAddress"":	""34D72F2907D0"",
				""Channel"":	""60"",
				""RSSI"":	""-49"",
				""Bandwidth"":	4,
				""Wifistandard"":	5
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-ZbKh-5G"",
				""MacAddress"":	""200889618F17"",
				""Channel"":	""161"",
				""RSSI"":	""-87"",
				""Bandwidth"":	3,
				""Wifistandard"":	5
			}, {
				""Radio"":	""5G"",
				""SSID"":	""JSWD"",
				""MacAddress"":	""687724645947"",
				""Channel"":	""157"",
				""RSSI"":	""-89"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-bT6V-5G"",
				""MacAddress"":	""CA9F1A58E058"",
				""Channel"":	""36"",
				""RSSI"":	""-90"",
				""Bandwidth"":	4,
				""Wifistandard"":	5
			}, {
				""Radio"":	""5G"",
				""SSID"":	""FAST_5G_164A"",
				""MacAddress"":	""F46A9274164C"",
				""Channel"":	""149"",
				""RSSI"":	""-90"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""Radio"":	""5G"",
				""SSID"":	""3103-5G"",
				""MacAddress"":	""F88C21A0C65D"",
				""Channel"":	""153"",
				""RSSI"":	""-93"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""Radio"":	""5G"",
				""SSID"":	""HUAWEI_H112_65B6"",
				""MacAddress"":	""1CB7966665BB"",
				""Channel"":	""149"",
				""RSSI"":	""-93"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}]
	},
	""deviceId"":	""""
}",3643.0,2.0,False
210.23.181.10,/,1.0,2.0,2.0,2.05 Content,1779.0,0d40,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
210.23.181.10,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,55943.0,510f,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,60523.0,f77d,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,60147.0,631d,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,48388.0,f2c6,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,40329.0,1cfe,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,53536.0,bf54,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,738.0,2c16,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,8486.0,ef4a,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,64881.0,a631,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,34388.0,5f24,,Method Not Allowed,18.0,3.0,False
210.23.181.10,/async,1.0,0.0,2.0,2.05 Content,7197.0,c779,,done,4.0,3.0,False
223.107.168.242,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,1780.0,0d41,,Method Not Allowed,18.0,3.0,False
223.107.168.242,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,55944.0,5110,,Method Not Allowed,18.0,3.0,False
223.107.168.242,/,1.0,2.0,2.0,4.04 Not Found,60524.0,f77e,,Not Found,9.0,3.0,True
